"school_year","school_year_offset","sis_user_id","grade_level","course_id","course_name","course_track","section_id","assessment_window","sequence_index","attendance_category","attendance_probability","score","posterior_readiness_after","is_present_bool","next_sequence_index","next_assessment_window","next_score","next_present","next_readiness","support_risk_next","support_risk_next_45","current_absent","current_readiness_missing","current_readiness","current_readiness_z","sequence_z","readiness_below_45","readiness_45_to_60","readiness_above_60","semester_sin","semester_cos","annual_sin","annual_cos"
"2019-2020",1,"SYN-SIS-000088",11,"MATH-PRECALC","Precalculus","regular","Y01-SEC-018","beginning_of_year",3,"high",0.9606,55.82,56.4394,TRUE,4,"end_of_year",59.09,TRUE,58.496,0,0,0,0,56.4394,0.374044520370892,-1.05134488053236,0,11.4394,0,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000088",11,"MATH-PRECALC","Precalculus","regular","Y01-SEC-018","end_of_year",4,"high",0.9606,59.09,58.496,TRUE,5,"beginning_of_year",63.48,TRUE,62.6575,0,0,0,0,58.496,0.489107454006004,-0.788092623569334,0,13.496,0,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000088",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-019","beginning_of_year",5,"high",0.9606,63.48,62.6575,TRUE,6,"end_of_year",63.85,TRUE,63.519,0,0,0,0,62.6575,0.721935616177801,-0.524840366606305,0,15,2.6575,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2018-2019",0,"SYN-SIS-000089",11,"MATH-PRECALC","Precalculus","regular","Y00-SEC-019","beginning_of_year",1,"high",0.9725,84.66,79.063,TRUE,2,"end_of_year",82.78,TRUE,81.494,0,0,0,0,79.063,1.63979273849173,-1.57784939445842,0,15,19.063,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000089",11,"MATH-PRECALC","Precalculus","regular","Y00-SEC-019","end_of_year",2,"high",0.9725,82.78,81.494,TRUE,3,"beginning_of_year",83.16,TRUE,82.3171,0,0,0,0,81.494,1.77580265372413,-1.31459713749539,0,15,21.494,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000089",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y01-SEC-020","beginning_of_year",3,"high",0.9725,83.16,82.3171,TRUE,4,"end_of_year",90.34,TRUE,88.4915,0,0,0,0,82.3171,1.8218535633201,-1.05134488053236,0,15,22.3171,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2018-2019",0,"SYN-SIS-000090",11,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-013","beginning_of_year",1,"normal",0.9601,58.27,57.3887,TRUE,2,"end_of_year",59.57,TRUE,59.1198,0,0,0,0,57.3887,0.427156084554405,-1.57784939445842,0,12.3887,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000090",11,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-013","end_of_year",2,"normal",0.9601,59.57,59.1198,TRUE,3,"beginning_of_year",63.23,TRUE,62.5286,0,0,0,0,59.1198,0.524007900374565,-1.31459713749539,0,14.1198,0,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000090",12,"MATH-AP-PRECALC","AP Precalculus","ap","Y01-SEC-014","beginning_of_year",3,"normal",0.9601,63.23,62.5286,TRUE,4,"end_of_year",61,TRUE,61.0942,0,0,0,0,62.5286,0.714723901626811,-1.05134488053236,0,15,2.5286,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2018-2019",0,"SYN-SIS-000091",10,"MATH-ALG2","Algebra 2","regular","Y00-SEC-010","beginning_of_year",1,"normal",0.907,67.29,64.1098,TRUE,2,"end_of_year",81.67,TRUE,78.5421,0,0,0,0,64.1098,0.803189092069212,-1.57784939445842,0,15,4.10980000000001,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000091",10,"MATH-ALG2","Algebra 2","regular","Y00-SEC-010","end_of_year",2,"normal",0.907,81.67,78.5421,TRUE,3,"beginning_of_year",79.03,TRUE,78.2571,0,0,0,0,78.5421,1.61064935517435,-1.31459713749539,0,15,18.5421,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000091",11,"MATH-PRECALC","Precalculus","regular","Y01-SEC-019","beginning_of_year",3,"normal",0.907,79.03,78.2571,TRUE,4,"end_of_year",83.83,TRUE,82.2747,0,0,0,0,78.2571,1.59470413681103,-1.05134488053236,0,15,18.2571,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000091",11,"MATH-PRECALC","Precalculus","regular","Y01-SEC-019","end_of_year",4,"normal",0.907,83.83,82.2747,TRUE,5,"beginning_of_year",77.95,TRUE,78.0185,0,0,0,0,82.2747,1.81948136241271,-0.788092623569334,0,15,22.2747,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000091",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-017","beginning_of_year",5,"normal",0.907,77.95,78.0185,TRUE,6,"end_of_year",82.64,TRUE,81.4194,0,0,0,0,78.0185,1.58135491189352,-0.524840366606305,0,15,18.0185,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2018-2019",0,"SYN-SIS-000092",9,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","beginning_of_year",1,"normal",0.9183,54.48,53.6297,TRUE,2,"end_of_year",60.48,TRUE,59.3093,0,0,0,0,53.6297,0.216847046562386,-1.57784939445842,0,8.6297,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000092",9,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","end_of_year",2,"normal",0.9183,60.48,59.3093,TRUE,3,"beginning_of_year",61.17,TRUE,60.7296,0,0,0,0,59.3093,0.534610071882809,-1.31459713749539,0,14.3093,0,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000092",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y01-SEC-013","beginning_of_year",3,"normal",0.9183,61.17,60.7296,TRUE,4,"end_of_year",63.39,TRUE,62.7925,0,0,0,0,60.7296,0.614073207466758,-1.05134488053236,0,15,0.729599999999998,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000092",10,"MATH-AP-PRECALC","AP Precalculus","ap","Y01-SEC-013","end_of_year",4,"normal",0.9183,63.39,62.7925,TRUE,5,"beginning_of_year",68.63,TRUE,67.5333,0,0,0,0,62.7925,0.729488614349901,-0.788092623569334,0,15,2.7925,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000092",11,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-019","beginning_of_year",5,"normal",0.9183,68.63,67.5333,TRUE,6,"end_of_year",70.1,TRUE,69.4005,0,0,0,0,67.5333,0.994727530900197,-0.524840366606305,0,15,7.5333,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2020-2021",2,"SYN-SIS-000092",11,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-019","end_of_year",6,"normal",0.9183,70.1,69.4005,TRUE,7,"beginning_of_year",64.19,TRUE,64.6956,0,0,0,0,69.4005,1.09919388784053,-0.261588109643275,0,15,9.40049999999999,-7.34788079488412e-16,1,3.67394039744206e-16,-1
"2021-2022",3,"SYN-SIS-000092",12,"MATH-AP-CALC-BC","AP Calculus BC","ap","Y03-SEC-023","beginning_of_year",7,"normal",0.9183,64.19,64.6956,TRUE,8,"end_of_year",78.4,TRUE,76.08,0,0,0,0,64.6956,0.835963509322663,0.00166414731975435,0,15,4.6956,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2018-2019",0,"SYN-SIS-000093",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y00-SEC-023","beginning_of_year",1,"high",0.9939,78.84,75.3557,TRUE,2,"end_of_year",74.91,TRUE,74.5376,0,0,0,0,75.3557,1.43237621905895,-1.57784939445842,0,15,15.3557,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000094",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-013","beginning_of_year",1,"normal",0.9475,60.83,59.2729,TRUE,2,"end_of_year",71.46,TRUE,69.3716,0,0,0,0,59.2729,0.532573559783072,-1.57784939445842,0,14.2729,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000094",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-013","end_of_year",2,"normal",0.9475,71.46,69.3716,TRUE,3,"beginning_of_year",62.91,TRUE,63.5686,0,0,0,0,69.3716,1.09757698675035,-1.31459713749539,0,15,9.3716,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000094",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y01-SEC-014","beginning_of_year",3,"normal",0.9475,62.91,63.5686,TRUE,4,"end_of_year",69.62,TRUE,68.472,0,0,0,0,63.5686,0.772909961619283,-1.05134488053236,0,15,3.5686,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000094",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y01-SEC-014","end_of_year",4,"normal",0.9475,69.62,68.472,TRUE,5,"beginning_of_year",64.9,TRUE,65.173,0,0,0,0,68.472,1.04724604485686,-0.788092623569334,0,15,8.47199999999999,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000094",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-020","beginning_of_year",5,"normal",0.9475,64.9,65.173,TRUE,6,"end_of_year",0,FALSE,NA,1,1,0,0,65.173,0.862673148784591,-0.524840366606305,0,15,5.173,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2018-2019",0,"SYN-SIS-000095",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y00-SEC-022","beginning_of_year",1,"high",0.9849,63.6,62.4806,TRUE,2,"end_of_year",63.27,TRUE,63.0056,0,0,0,0,62.4806,0.712038391165621,-1.57784939445842,0,15,2.4806,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000096",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y00-SEC-021","beginning_of_year",1,"high",0.9907,81.22,77.3664,TRUE,2,"end_of_year",84.42,TRUE,82.8371,0,0,0,0,77.3664,1.54487113331555,-1.57784939445842,0,15,17.3664,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000097",10,"MATH-ALG2","Algebra 2","regular","Y00-SEC-010","beginning_of_year",1,"high",0.9705,47.25,47.1794,TRUE,2,"end_of_year",51.91,TRUE,51.167,0,0,0,0,47.1794,-0.144035206100535,-1.57784939445842,0,2.1794,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000097",10,"MATH-ALG2","Algebra 2","regular","Y00-SEC-010","end_of_year",2,"high",0.9705,51.91,51.167,TRUE,3,"beginning_of_year",51.37,TRUE,51.2785,0,0,0,0,51.167,0.0790635754629061,-1.31459713749539,0,6.167,0,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000097",11,"MATH-PRECALC","Precalculus","regular","Y01-SEC-018","beginning_of_year",3,"high",0.9705,51.37,51.2785,TRUE,4,"end_of_year",58.19,TRUE,57.055,0,0,0,0,51.2785,0.0853017924717143,-1.05134488053236,0,6.2785,0,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000097",11,"MATH-PRECALC","Precalculus","regular","Y01-SEC-018","end_of_year",4,"high",0.9705,58.19,57.055,TRUE,5,"beginning_of_year",51.17,TRUE,52.0676,0,0,0,0,57.055,0.408486192035666,-0.788092623569334,0,12.055,0,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000097",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-018","beginning_of_year",5,"high",0.9705,51.17,52.0676,TRUE,6,"end_of_year",53.11,TRUE,53.0488,0,0,0,0,52.0676,0.129450465491002,-0.524840366606305,0,7.0676,0,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2018-2019",0,"SYN-SIS-000098",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","beginning_of_year",1,"at_risk",0.7085,54.73,54.1194,TRUE,2,"end_of_year",0,FALSE,NA,1,1,0,0,54.1194,0.244244848079995,-1.57784939445842,0,9.1194,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000098",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","end_of_year",2,"at_risk",0.7085,0,NA,FALSE,3,"beginning_of_year",60.96,TRUE,59.9095,0,0,1,1,70.6446,1.16879896210652,-1.31459713749539,0,15,10.6446,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000098",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y01-SEC-014","beginning_of_year",3,"at_risk",0.7085,60.96,59.9095,TRUE,4,"end_of_year",0,FALSE,NA,1,1,0,0,59.9095,0.568190142274618,-1.05134488053236,0,14.9095,0,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000098",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y01-SEC-014","end_of_year",4,"at_risk",0.7085,0,NA,FALSE,5,"beginning_of_year",62.28,TRUE,61.8301,0,0,1,1,62.59675,0.718536767000357,-0.788092623569334,0,15,2.59675,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000098",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-021","beginning_of_year",5,"at_risk",0.7085,62.28,61.8301,TRUE,6,"end_of_year",0,FALSE,NA,1,1,0,0,61.8301,0.675644129603022,-0.524840366606305,0,15,1.8301,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2018-2019",0,"SYN-SIS-000099",12,"MATH-AP-PRECALC","AP Precalculus","ap","Y00-SEC-017","beginning_of_year",1,"high",0.9778,44.99,46.7583,TRUE,2,"end_of_year",46.9,TRUE,47.1021,1,0,0,0,46.7583,-0.167594965584025,-1.57784939445842,0,1.7583,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000100",9,"MATH-ALG1","Algebra 1","regular","Y00-SEC-001","beginning_of_year",1,"normal",0.8559,14.3,19.0638,TRUE,2,"end_of_year",21.98,TRUE,22.1312,1,1,0,0,19.0638,-1.71705057948931,-1.57784939445842,25.9362,0,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000100",9,"MATH-ALG1","Algebra 1","regular","Y00-SEC-001","end_of_year",2,"normal",0.8559,21.98,22.1312,TRUE,3,"beginning_of_year",0,FALSE,NA,1,1,0,0,22.1312,-1.54543527139228,-1.31459713749539,22.8688,0,0,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000100",10,"MATH-GEOM","Geometry","regular","Y01-SEC-003","beginning_of_year",3,"normal",0.8559,0,NA,FALSE,4,"end_of_year",32.36,TRUE,31.3468,1,1,1,1,39.3256,-0.583440665685988,-1.05134488053236,5.6744,0,0,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000100",10,"MATH-GEOM","Geometry","regular","Y01-SEC-003","end_of_year",4,"normal",0.8559,32.36,31.3468,TRUE,5,"beginning_of_year",32.16,TRUE,32.4352,1,1,0,0,31.3468,-1.02983964209746,-0.788092623569334,13.6532,0,0,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000100",11,"MATH-ALG2","Algebra 2","regular","Y02-SEC-007","beginning_of_year",5,"normal",0.8559,32.16,32.4352,TRUE,6,"end_of_year",28.25,TRUE,29.2755,1,1,0,0,32.4352,-0.968945692389953,-0.524840366606305,12.5648,0,0,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2020-2021",2,"SYN-SIS-000100",11,"MATH-ALG2","Algebra 2","regular","Y02-SEC-007","end_of_year",6,"normal",0.8559,28.25,29.2755,TRUE,7,"beginning_of_year",28.6,TRUE,29.1962,1,1,0,0,29.2755,-1.14572501331131,-0.261588109643275,15.7245,0,0,-7.34788079488412e-16,1,3.67394039744206e-16,-1
"2021-2022",3,"SYN-SIS-000100",12,"MATH-PRECALC","Precalculus","regular","Y03-SEC-017","beginning_of_year",7,"normal",0.8559,28.6,29.1962,TRUE,8,"end_of_year",33.98,TRUE,33.7309,1,1,0,0,29.1962,-1.15016170038574,0.00166414731975435,15.8038,0,0,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2018-2019",0,"SYN-SIS-000101",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y00-SEC-024","beginning_of_year",1,"normal",0.9347,18.34,24.2437,TRUE,2,"end_of_year",28.7,TRUE,28.7566,1,1,0,0,24.2437,-1.42724483703258,-1.57784939445842,20.7563,0,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000102",12,"MATH-AP-PRECALC","AP Precalculus","ap","Y00-SEC-018","beginning_of_year",1,"normal",0.8841,38.52,41.2923,TRUE,2,"end_of_year",42.56,TRUE,42.7146,1,1,0,0,41.2923,-0.473407469352148,-1.57784939445842,3.7077,0,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000103",12,"MATH-AP-CALC-BC","AP Calculus BC","ap","Y00-SEC-025","beginning_of_year",1,"high",0.9933,62.44,61.5006,TRUE,2,"end_of_year",73.6,TRUE,71.6035,0,0,0,0,61.5006,0.657209219249638,-1.57784939445842,0,15,1.5006,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000104",12,"MATH-PRECALC","Precalculus","regular","Y00-SEC-020","beginning_of_year",1,"normal",0.9645,87.71,81.9183,TRUE,2,"end_of_year",92.31,TRUE,89.9636,0,0,0,0,81.9183,1.79954144723837,-1.57784939445842,0,15,21.9183,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000105",9,"MATH-GEOM","Geometry","regular","Y00-SEC-007","beginning_of_year",1,"high",0.9892,30.91,33.0964,TRUE,2,"end_of_year",35.87,TRUE,35.7167,1,1,0,0,33.0964,-0.931952785787047,-1.57784939445842,11.9036,0,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000105",9,"MATH-GEOM","Geometry","regular","Y00-SEC-007","end_of_year",2,"high",0.9892,35.87,35.7167,TRUE,3,"beginning_of_year",38.05,TRUE,37.9458,1,1,0,0,35.7167,-0.785351888673324,-1.31459713749539,9.2833,0,0,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000105",10,"MATH-ALG2","Algebra 2","regular","Y01-SEC-007","beginning_of_year",3,"high",0.9892,38.05,37.9458,TRUE,4,"end_of_year",48.17,TRUE,46.7895,1,0,0,0,37.9458,-0.660637901818307,-1.05134488053236,7.0542,0,0,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000105",10,"MATH-ALG2","Algebra 2","regular","Y01-SEC-007","end_of_year",4,"high",0.9892,48.17,46.7895,TRUE,5,"beginning_of_year",45.02,TRUE,45.3365,1,0,0,0,46.7895,-0.165849383784251,-0.788092623569334,0,1.7895,0,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000105",11,"MATH-PRECALC","Precalculus","regular","Y02-SEC-014","beginning_of_year",5,"high",0.9892,45.02,45.3365,TRUE,6,"end_of_year",53.24,TRUE,52.0893,0,0,0,0,45.3365,-0.247142023369886,-0.524840366606305,0,0.336500000000001,0,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2020-2021",2,"SYN-SIS-000105",11,"MATH-PRECALC","Precalculus","regular","Y02-SEC-014","end_of_year",6,"high",0.9892,53.24,52.0893,TRUE,7,"beginning_of_year",54.03,TRUE,53.8289,0,0,0,0,52.0893,0.130664540011999,-0.261588109643275,0,7.0893,0,-7.34788079488412e-16,1,3.67394039744206e-16,-1
"2021-2022",3,"SYN-SIS-000105",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y03-SEC-019","beginning_of_year",7,"high",0.9892,54.03,53.8289,TRUE,8,"end_of_year",58.64,TRUE,57.953,0,0,0,0,53.8289,0.227991914976328,0.00166414731975435,0,8.8289,0,8.57252759403147e-16,-1,-1,-4.28626379701574e-16
"2018-2019",0,"SYN-SIS-000106",12,"MATH-PRECALC","Precalculus","regular","Y00-SEC-019","beginning_of_year",1,"high",0.9746,74.01,70.3442,TRUE,2,"end_of_year",69.98,TRUE,69.572,0,0,0,0,70.3442,1.15199214247023,-1.57784939445842,0,15,10.3442,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000107",11,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y00-SEC-021","beginning_of_year",1,"normal",0.9315,20.8,26.0434,TRUE,2,"end_of_year",32.23,TRUE,31.9345,1,1,0,0,26.0434,-1.3265549791783,-1.57784939445842,18.9566,0,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000107",11,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y00-SEC-021","end_of_year",2,"normal",0.9315,32.23,31.9345,TRUE,3,"beginning_of_year",32.91,TRUE,33.3278,1,1,0,0,31.9345,-0.996958923388252,-1.31459713749539,13.0655,0,0,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000107",12,"MATH-AP-CALC-BC","AP Calculus BC","ap","Y01-SEC-023","beginning_of_year",3,"normal",0.9315,32.91,33.3278,TRUE,4,"end_of_year",41.55,TRUE,40.8108,1,1,0,0,33.3278,-0.919006387438722,-1.05134488053236,11.6722,0,0,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2018-2019",0,"SYN-SIS-000108",11,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-015","beginning_of_year",1,"high",0.9724,46.33,47.3015,TRUE,2,"end_of_year",57.66,TRUE,56.1758,0,0,0,0,47.3015,-0.13720393886488,-1.57784939445842,0,2.3015,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000108",11,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-015","end_of_year",2,"high",0.9724,57.66,56.1758,TRUE,3,"beginning_of_year",0,FALSE,NA,1,1,0,0,56.1758,0.359296592088185,-1.31459713749539,0,11.1758,0,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000108",12,"MATH-AP-PRECALC","AP Precalculus","ap","Y01-SEC-013","beginning_of_year",3,"high",0.9724,0,NA,FALSE,4,"end_of_year",42.94,TRUE,44.9987,1,1,1,1,54.52985,0.267208759929908,-1.05134488053236,0,9.52985,0,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2018-2019",0,"SYN-SIS-000109",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","beginning_of_year",1,"high",0.9897,71.06,67.9155,TRUE,2,"end_of_year",78.19,TRUE,76.1972,0,0,0,0,67.9155,1.01611090794743,-1.57784939445842,0,15,7.91549999999999,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000109",10,"MATH-ALG2-H","Honors Algebra 2","honors","Y00-SEC-012","end_of_year",2,"high",0.9897,78.19,76.1972,TRUE,3,"beginning_of_year",77.48,TRUE,76.778,0,0,0,0,76.1972,1.47945657433171,-1.31459713749539,0,15,16.1972,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000109",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y01-SEC-015","beginning_of_year",3,"high",0.9897,77.48,76.778,TRUE,4,"end_of_year",77.73,TRUE,77.0658,0,0,0,0,76.778,1.51195125091212,-1.05134488053236,0,15,16.778,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000109",11,"MATH-AP-PRECALC","AP Precalculus","ap","Y01-SEC-015","end_of_year",4,"high",0.9897,77.73,77.0658,TRUE,5,"beginning_of_year",75.73,TRUE,75.4559,0,0,0,0,77.0658,1.52805312405234,-0.788092623569334,0,15,17.0658,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000109",12,"MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-021","beginning_of_year",5,"high",0.9897,75.73,75.4559,TRUE,6,"end_of_year",75.71,TRUE,75.2267,0,0,0,0,75.4559,1.43798222214669,-0.524840366606305,0,15,15.4559,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2018-2019",0,"SYN-SIS-000110",10,"MATH-GEOM","Geometry","regular","Y00-SEC-004","beginning_of_year",1,"high",0.9706,73.9,69.6941,TRUE,2,"end_of_year",74.23,TRUE,72.9932,0,0,0,0,69.6941,1.11562026016148,-1.57784939445842,0,15,9.69410000000001,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000110",10,"MATH-GEOM","Geometry","regular","Y00-SEC-004","end_of_year",2,"high",0.9706,74.23,72.9932,TRUE,3,"beginning_of_year",75.92,TRUE,74.9909,0,0,0,0,72.9932,1.30019875104721,-1.31459713749539,0,15,12.9932,-2.44929359829471e-16,1,1.22464679914735e-16,-1
"2019-2020",1,"SYN-SIS-000110",11,"MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","beginning_of_year",3,"high",0.9706,75.92,74.9909,TRUE,4,"end_of_year",79.51,TRUE,78.2874,0,0,0,0,74.9909,1.4119663395539,-1.05134488053236,0,15,14.9909,3.67394039744206e-16,-1,-1,-1.83697019872103e-16
"2019-2020",1,"SYN-SIS-000110",11,"MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","end_of_year",4,"high",0.9706,79.51,78.2874,TRUE,5,"beginning_of_year",77.71,TRUE,77.2898,0,0,0,0,78.2874,1.59639936528965,-0.788092623569334,0,15,18.2874,-4.89858719658941e-16,1,-2.44929359829471e-16,1
"2020-2021",2,"SYN-SIS-000110",12,"MATH-AP-PRECALC","AP Precalculus","ap","Y02-SEC-012","beginning_of_year",5,"high",0.9706,77.71,77.2898,TRUE,6,"end_of_year",83.41,TRUE,81.9738,0,0,0,0,77.2898,1.54058550620457,-0.524840366606305,0,15,17.2898,6.12323399573677e-16,-1,1,3.06161699786838e-16
"2018-2019",0,"SYN-SIS-000111",9,"MATH-GEOM","Geometry","regular","Y00-SEC-003","beginning_of_year",1,"normal",0.9373,31.03,33.1978,TRUE,2,"end_of_year",34.45,TRUE,34.5304,1,1,0,0,33.1978,-0.926279644937781,-1.57784939445842,11.8022,0,0,1.22464679914735e-16,-1,1,6.12323399573677e-17
"2018-2019",0,"SYN-SIS-000111",9,"MATH-GEOM","Geometry","regular","Y00-SEC-003","end_of_year",2,"normal",0.9373,34.45,34.5304,TRUE,3,"beginning_of_year",35.1,TRUE,35.2971,1,1,0,0,34.5304,-0.851723160758967,-1.31459713749539,10.4696,0,0,-2.44929359829471e-16,1,1.22464679914735e-16,-1
