"school_year","school_year_offset","sis_user_id","grade_level","course_id","course_name","course_track","section_id","section_label","teacher_id","teacher_label","attendance_category","attendance_probability","boy_score","eoy_score","boy_readiness","eoy_readiness","score_gain","readiness_gain","boy_score_z","boy_readiness_z","boy_below_45","boy_45_to_60","boy_above_60","annual_sin","annual_cos","section_year_id","expected_gain","expected_eoy","adjusted_growth_residual"
"2026-2027",1,"SYN-SIS-000072","12","MATH-ALG2","Algebra 2","regular","Y01-SEC-007","Algebra 2 - Synthetic Section 02-07","TCH-002","Teacher 02","high",0.9957,25.08,33.52,26.8758,33.0362,8.44,6.1604,-1.15777329186873,-1.17011175477985,19.92,0,0,-1,-1.83697019872103e-16,"Y01-SEC-007 | 2026-2027",6.91254674060298,31.992546740603,1.52745325939702
"2026-2027",1,"SYN-SIS-000105","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-007","Algebra 2 - Synthetic Section 02-07","TCH-002","Teacher 02","high",0.9892,38.05,48.17,37.9458,46.7895,10.12,8.8437,-0.516614636343343,-0.578065221018362,6.95,0,0,-1,-1.83697019872103e-16,"Y01-SEC-007 | 2026-2027",6.49393449161048,44.5439344916105,3.62606550838952
"2026-2027",1,"SYN-SIS-000143","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-007","Algebra 2 - Synthetic Section 02-07","TCH-002","Teacher 02","high",0.9868,40.92,44.64,40.6851,44.1685,3.72,3.4834,-0.374739128143045,-0.431561782000037,4.08,0,0,-1,-1.83697019872103e-16,"Y01-SEC-007 | 2026-2027",6.19846424492994,47.1184642449299,-2.47846424492994
"2026-2027",1,"SYN-SIS-000165","11","MATH-ALG2","Algebra 2","regular","Y01-SEC-007","Algebra 2 - Synthetic Section 02-07","TCH-002","Teacher 02","normal",0.941,46.26,50.24,46.6016,49.7217,3.98,3.1201,-0.110761701735522,-0.115135104764277,0,1.26,0,-1,-1.83697019872103e-16,"Y01-SEC-007 | 2026-2027",5.52579759126925,51.7857975912692,-1.54579759126925
"2026-2027",1,"SYN-SIS-000170","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-007","Algebra 2 - Synthetic Section 02-07","TCH-002","Teacher 02","at_risk",0.7527,12.43,20.57,14.2546,20.3474,8.14,6.0928,-1.78311307539966,-1.84511967816834,32.57,0,0,-1,-1.83697019872103e-16,"Y01-SEC-007 | 2026-2027",8.50174317215866,20.9317431721587,-0.361743172158661
"2026-2027",1,"SYN-SIS-000200","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-007","Algebra 2 - Synthetic Section 02-07","TCH-002","Teacher 02","high",0.9756,39.77,50.79,41.0122,49.4074,11.02,8.3952,-0.431588199373129,-0.414067796345712,5.23,0,0,-1,-1.83697019872103e-16,"Y01-SEC-007 | 2026-2027",6.33901638491791,46.1090163849179,4.68098361508209
"2026-2027",1,"SYN-SIS-000213","12","MATH-ALG2","Algebra 2","regular","Y01-SEC-007","Algebra 2 - Synthetic Section 02-07","TCH-002","Teacher 02","high",0.9812,37.39,44.67,38.4546,43.9833,7.28,5.5287,-0.549241059831913,-0.550853542935449,7.61,0,0,-1,-1.83697019872103e-16,"Y01-SEC-007 | 2026-2027",5.65287921447582,43.0428792144758,1.62712078552418
"2026-2027",1,"SYN-SIS-000216","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-007","Algebra 2 - Synthetic Section 02-07","TCH-002","Teacher 02","high",0.9682,48.86,58.58,48.7987,57.0156,9.72,8.2169,0.0177666332194523,0.00237035497622659,0,3.86,0,-1,-1.83697019872103e-16,"Y01-SEC-007 | 2026-2027",5.40282208597748,54.2628220859775,4.31717791402252
"2026-2027",1,"SYN-SIS-000267","11","MATH-ALG2","Algebra 2","regular","Y01-SEC-007","Algebra 2 - Synthetic Section 02-07","TCH-002","Teacher 02","normal",0.888,22.23,33.27,24.2216,32.4331,11.04,8.2115,-1.29866012056938,-1.31206386949618,22.77,0,0,-1,-1.83697019872103e-16,"Y01-SEC-007 | 2026-2027",8.13289356326068,30.3628935632607,2.90710643673932
"2026-2027",1,"SYN-SIS-000268","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-007","Algebra 2 - Synthetic Section 02-07","TCH-002","Teacher 02","high",0.9847,30.73,28.14,30.8249,28.9283,-2.59,-1.8966,-0.878471333216577,-0.958905705414226,14.27,0,0,-1,-1.83697019872103e-16,"Y01-SEC-007 | 2026-2027",7.26688959877695,37.996889598777,-9.85688959877695
"2026-2027",1,"SYN-SIS-000012","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-008","Algebra 2 - Synthetic Section 02-08","TCH-002","Teacher 02","high",0.9811,52.19,53.46,52.5122,53.1799,1.27,0.667700000000004,0.182381769911784,0.200976028248431,0,7.19,0,-1,-1.83697019872103e-16,"Y01-SEC-008 | 2026-2027",5.03141732456762,57.2214173245676,-3.76141732456762
"2026-2027",1,"SYN-SIS-000019","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-008","Algebra 2 - Synthetic Section 02-08","TCH-002","Teacher 02","high",0.9846,38.29,43.1,37.9375,42.5051,4.81,4.5676,-0.504750482347499,-0.578509122213504,6.71,0,0,-1,-1.83697019872103e-16,"Y01-SEC-008 | 2026-2027",6.47724155359395,44.7672415535939,-1.66724155359395
"2026-2027",1,"SYN-SIS-000149","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-008","Algebra 2 - Synthetic Section 02-08","TCH-002","Teacher 02","normal",0.9296,54,60.71,54.253,59.5345,6.71,5.2815,0.271857264630439,0.294077618670473,0,9,0,-1,-1.83697019872103e-16,"Y01-SEC-008 | 2026-2027",5.12242551680754,59.1224255168075,1.58757448319246
"2026-2027",1,"SYN-SIS-000156","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-008","Algebra 2 - Synthetic Section 02-08","TCH-002","Teacher 02","normal",0.9721,14.06,27.17,15.6034,26.1012,13.11,10.4978,-1.70253569617789,-1.7729830598542,30.94,0,0,-1,-1.83697019872103e-16,"Y01-SEC-008 | 2026-2027",9.21771950801992,23.2777195080199,3.89228049198008
"2026-2027",1,"SYN-SIS-000166","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-008","Algebra 2 - Synthetic Section 02-08","TCH-002","Teacher 02","high",0.9936,12.28,18.33,13.748,18.3882,6.05,4.6402,-1.79052817164706,-1.87221369569351,32.72,0,0,-1,-1.83697019872103e-16,"Y01-SEC-008 | 2026-2027",9.17823601167507,21.4582360116751,-3.12823601167507
"2026-2027",1,"SYN-SIS-000188","11","MATH-ALG2","Algebra 2","regular","Y01-SEC-008","Algebra 2 - Synthetic Section 02-08","TCH-002","Teacher 02","high",0.9912,29.07,37.85,30.224,37.0941,8.78,6.8701,-0.960531731687829,-0.991043082301062,15.93,0,0,-1,-1.83697019872103e-16,"Y01-SEC-008 | 2026-2027",7.04398191045914,36.1139819104591,1.73601808954086
"2026-2027",1,"SYN-SIS-000208","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-008","Algebra 2 - Synthetic Section 02-08","TCH-002","Teacher 02","high",0.9772,49.93,53.45,49.4417,52.7664,3.52,3.3247,0.0706609864509223,0.0367593270817948,0,4.93,0,-1,-1.83697019872103e-16,"Y01-SEC-008 | 2026-2027",5.27463626044305,55.204636260443,-1.75463626044305
"2026-2027",1,"SYN-SIS-000219","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-008","Algebra 2 - Synthetic Section 02-08","TCH-002","Teacher 02","at_risk",0.6614,39.78,41.96,39.3256,41.7251,2.18,2.3995,-0.431093859623302,-0.504270658481406,5.22,0,0,-1,-1.83697019872103e-16,"Y01-SEC-008 | 2026-2027",5.81070004847573,45.5907000484757,-3.63070004847573
"2026-2027",1,"SYN-SIS-000246","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-008","Algebra 2 - Synthetic Section 02-08","TCH-002","Teacher 02","high",0.981,29.73,33.05,30.9697,33.0956,3.32,2.1259,-0.927905308199259,-0.95116150143151,15.27,0,0,-1,-1.83697019872103e-16,"Y01-SEC-008 | 2026-2027",7.37810576808992,37.1081057680899,-4.05810576808992
"2026-2027",1,"SYN-SIS-000265","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-008","Algebra 2 - Synthetic Section 02-08","TCH-002","Teacher 02","high",0.9886,10.06,28.7,12.1936,26.944,18.64,14.7504,-1.90027159610862,-1.95534622794995,34.94,0,0,-1,-1.83697019872103e-16,"Y01-SEC-008 | 2026-2027",9.41928011280202,19.479280112802,9.22071988719798
"2026-2027",1,"SYN-SIS-000054","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-009","Algebra 2 - Synthetic Section 02-09","TCH-002","Teacher 02","normal",0.9074,17.88,26.12,19.471,25.7242,8.24,6.2532,-1.51369791174404,-1.56613579933244,27.12,0,0,-1,-1.83697019872103e-16,"Y01-SEC-009 | 2026-2027",8.93650651135965,26.8165065113596,-0.696506511359646
"2026-2027",1,"SYN-SIS-000111","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-009","Algebra 2 - Synthetic Section 02-09","TCH-002","Teacher 02","normal",0.9373,35.1,40.71,35.2971,40.1377,5.61,4.8406,-0.662444862542255,-0.719723184340319,9.9,0,0,-1,-1.83697019872103e-16,"Y01-SEC-009 | 2026-2027",7.08297199228176,42.1829719922818,-1.47297199228176
"2026-2027",1,"SYN-SIS-000114","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-009","Algebra 2 - Synthetic Section 02-09","TCH-002","Teacher 02","high",0.9923,44.79,56.53,44.6105,54.7313,11.74,10.1208,-0.183429644960064,-0.22162325773379,0.210000000000001,0,0,-1,-1.83697019872103e-16,"Y01-SEC-009 | 2026-2027",5.78412557693244,50.5741255769324,5.95587442306756
"2026-2027",1,"SYN-SIS-000119","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-009","Algebra 2 - Synthetic Section 02-09","TCH-002","Teacher 02","high",0.9499,41.88,48.67,42.3468,47.7924,6.79,5.4456,-0.32728251215967,-0.342690623449769,3.12,0,0,-1,-1.83697019872103e-16,"Y01-SEC-009 | 2026-2027",6.16539884097669,48.0453988409767,0.624601159023315
"2026-2027",1,"SYN-SIS-000184","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-009","Algebra 2 - Synthetic Section 02-09","TCH-002","Teacher 02","normal",0.9013,50.43,57.2,50.8367,56.1185,6.77,5.2818,0.0953779739422634,0.11136681710865,0,5.43,0,-1,-1.83697019872103e-16,"Y01-SEC-009 | 2026-2027",5.54696251149112,55.9769625114911,1.22303748850888
"2026-2027",1,"SYN-SIS-000195","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-009","Algebra 2 - Synthetic Section 02-09","TCH-002","Teacher 02","normal",0.8924,8.95,21.55,10.9712,20.7423,12.6,9.7711,-1.9551433083394,-2.02072271240072,36.05,0,0,-1,-1.83697019872103e-16,"Y01-SEC-009 | 2026-2027",9.89679683703766,18.8467968370377,2.70320316296234
"2026-2027",1,"SYN-SIS-000198","11","MATH-ALG2","Algebra 2","regular","Y01-SEC-009","Algebra 2 - Synthetic Section 02-09","TCH-002","Teacher 02","normal",0.9091,24.06,33.46,25.7976,32.8015,9.4,7.0039,-1.20819594635107,-1.22777612449093,20.94,0,0,-1,-1.83697019872103e-16,"Y01-SEC-009 | 2026-2027",7.90326104033096,31.963261040331,1.49673895966904
"2026-2027",1,"SYN-SIS-000270","10","MATH-ALG2","Algebra 2","regular","Y01-SEC-009","Algebra 2 - Synthetic Section 02-09","TCH-002","Teacher 02","high",0.9935,53.75,63.45,54.3302,61.8595,9.7,7.5293,0.259498770884768,0.298206434606009,0,8.75,0,-1,-1.83697019872103e-16,"Y01-SEC-009 | 2026-2027",4.84584411799117,58.5958441179912,4.85415588200883
"2026-2027",1,"SYN-SIS-000018","11","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-010","Honors Algebra 2 - Synthetic Section 02-10","TCH-003","Teacher 03","normal",0.9273,89.41,99.57,89.007,97.0833,10.16,8.07629999999999,2.02231431876722,2.15279353866568,0,15,29.41,-1,-1.83697019872103e-16,"Y01-SEC-010 | 2026-2027",2.39468863929483,91.8046886392948,7.76531136070517
"2026-2027",1,"SYN-SIS-000022","10","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-010","Honors Algebra 2 - Synthetic Section 02-10","TCH-003","Teacher 03","normal",0.9218,72.92,79.37,71.4205,77.6564,6.45,6.2359,1.20714807130279,1.21223108464612,0,15,12.92,-1,-1.83697019872103e-16,"Y01-SEC-010 | 2026-2027",4.51199379223023,77.4319937922302,1.93800620776977
"2026-2027",1,"SYN-SIS-000032","10","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-010","Honors Algebra 2 - Synthetic Section 02-10","TCH-003","Teacher 03","high",0.9886,76.19,88.54,75.9071,85.9952,12.35,10.0881,1.36879716949616,1.45218374755256,0,15,16.19,-1,-1.83697019872103e-16,"Y01-SEC-010 | 2026-2027",3.86237704869143,80.0523770486914,8.48762295130857
"2026-2027",1,"SYN-SIS-000047","12","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-010","Honors Algebra 2 - Synthetic Section 02-10","TCH-003","Teacher 03","normal",0.9333,88.01,91.45,86.8358,89.9787,3.44,3.1429,1.95310675379146,2.0366732645823,0,15,28.01,-1,-1.83697019872103e-16,"Y01-SEC-010 | 2026-2027",1.98993053209628,89.9999305320963,1.45006946790372
"2026-2027",1,"SYN-SIS-000052","11","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-010","Honors Algebra 2 - Synthetic Section 02-10","TCH-003","Teacher 03","high",0.9429,67.55,68.34,65.5792,67.6093,0.790000000000006,2.0301,0.941687625645783,0.899826259202489,0,15,7.55,-1,-1.83697019872103e-16,"Y01-SEC-010 | 2026-2027",4.46381072083375,72.0138107208337,-3.67381072083374
"2026-2027",1,"SYN-SIS-000128","11","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-010","Honors Algebra 2 - Synthetic Section 02-10","TCH-003","Teacher 03","normal",0.8837,73.92,70.16,72.7678,70.095,-3.76000000000001,-2.6728,1.25658204628547,1.2842874798527,0,15,13.92,-1,-1.83697019872103e-16,"Y01-SEC-010 | 2026-2027",4.09244249915953,78.0124424991595,-7.85244249915954
"2026-2027",1,"SYN-SIS-000167","10","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-010","Honors Algebra 2 - Synthetic Section 02-10","TCH-003","Teacher 03","normal",0.8967,72.73,82.98,71.3399,80.6956,10.25,9.3557,1.19775561605608,1.20792042966679,0,15,12.73,-1,-1.83697019872103e-16,"Y01-SEC-010 | 2026-2027",4.57757533871917,77.3075753387192,5.67242466128083
"2026-2027",1,"SYN-SIS-000285","12","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-010","Honors Algebra 2 - Synthetic Section 02-10","TCH-003","Teacher 03","high",0.9893,94.05,85.65,92.5855,85.8371,-8.39999999999999,-6.74839999999999,2.25168796268686,2.34417913225786,0,15,34.05,-1,-1.83697019872103e-16,"Y01-SEC-010 | 2026-2027",1.070595535854,95.120595535854,-9.47059553585399
"2026-2027",1,"SYN-SIS-000300","9","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-010","Honors Algebra 2 - Synthetic Section 02-10","TCH-003","Teacher 03","high",0.9746,24.97,25,28.6988,26.0465,0.0300000000000011,-2.6523,-1.16321102911683,-1.07261393806376,20.03,0,0,-1,-1.83697019872103e-16,"Y01-SEC-010 | 2026-2027",9.49532907054527,34.4653290705453,-9.46532907054527
"2026-2027",1,"SYN-SIS-000313","9","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-010","Honors Algebra 2 - Synthetic Section 02-10","TCH-003","Teacher 03","high",0.9955,3.75,15.28,10.7716,15.4702,11.53,4.6986,-2.21219997824934,-2.03139773391281,41.25,0,0,-1,-1.83697019872103e-16,"Y01-SEC-010 | 2026-2027",11.6742073784315,15.4242073784315,-0.144207378431451
"2026-2027",1,"SYN-SIS-000340","9","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-010","Honors Algebra 2 - Synthetic Section 02-10","TCH-003","Teacher 03","high",0.9834,69.62,70.2,66.4203,69.208,0.579999999999998,2.7877,1.04401595385994,0.944810029712587,0,15,9.62,-1,-1.83697019872103e-16,"Y01-SEC-010 | 2026-2027",4.8144915094565,74.4344915094565,-4.2344915094565
"2026-2027",1,"SYN-SIS-000025","10","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","Honors Algebra 2 - Synthetic Section 02-11","TCH-003","Teacher 03","normal",0.9128,62.17,76.06,62.2804,73.6545,13.89,11.3741,0.675732840238953,0.723399601065866,0,15,2.17,-1,-1.83697019872103e-16,"Y01-SEC-011 | 2026-2027",5.65149664676758,67.8214966467676,8.23850335323242
"2026-2027",1,"SYN-SIS-000110","11","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","Honors Algebra 2 - Synthetic Section 02-11","TCH-003","Teacher 03","high",0.9706,75.92,79.51,74.9909,78.2874,3.59,3.29650000000001,1.35544999625083,1.40318347345751,0,15,15.92,-1,-1.83697019872103e-16,"Y01-SEC-011 | 2026-2027",3.53888738649404,79.458887386494,0.0511126135059605
"2026-2027",1,"SYN-SIS-000146","10","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","Honors Algebra 2 - Synthetic Section 02-11","TCH-003","Teacher 03","high",0.9396,75.96,78.69,75.3774,77.6038,2.73,2.22640000000001,1.35742735525014,1.42385429417104,0,15,15.96,-1,-1.83697019872103e-16,"Y01-SEC-011 | 2026-2027",3.97568254900033,79.9356825490003,-1.24568254900033
"2026-2027",1,"SYN-SIS-000150","10","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","Honors Algebra 2 - Synthetic Section 02-11","TCH-003","Teacher 03","normal",0.9436,72.06,76.5,71.3926,75.228,4.44,3.83539999999999,1.16463485281768,1.21073893484558,0,15,12.06,-1,-1.83697019872103e-16,"Y01-SEC-011 | 2026-2027",4.56212337413363,76.6221233741336,-0.122123374133634
"2026-2027",1,"SYN-SIS-000151","10","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","Honors Algebra 2 - Synthetic Section 02-11","TCH-003","Teacher 03","at_risk",0.6845,66.44,67.59,65.2181,66.8862,1.15000000000001,1.6681,0.886815913415006,0.880513883110233,0,15,6.44,-1,-1.83697019872103e-16,"Y01-SEC-011 | 2026-2027",4.33533388912252,70.7753338891225,-3.18533388912251
"2026-2027",1,"SYN-SIS-000157","10","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","Honors Algebra 2 - Synthetic Section 02-11","TCH-003","Teacher 03","high",0.9931,54.37,63.02,55.4091,61.7316,8.65000000000001,6.3225,0.290147835374031,0.355908241767281,0,9.37,0,-1,-1.83697019872103e-16,"Y01-SEC-011 | 2026-2027",6.13382051850273,60.5038205185027,2.51617948149728
"2026-2027",1,"SYN-SIS-000260","10","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","Honors Algebra 2 - Synthetic Section 02-11","TCH-003","Teacher 03","high",0.9762,93.74,100,92.3442,97.8449,6.26000000000001,5.50069999999999,2.23636343044223,2.33127390835573,0,15,33.74,-1,-1.83697019872103e-16,"Y01-SEC-011 | 2026-2027",2.05143492218467,95.7914349221847,4.20856507781534
"2026-2027",1,"SYN-SIS-000266","11","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","Honors Algebra 2 - Synthetic Section 02-11","TCH-003","Teacher 03","normal",0.9599,53.58,57.99,53.9927,57.3371,4.41,3.3444,0.251094995137712,0.280156235405964,0,8.58,0,-1,-1.83697019872103e-16,"Y01-SEC-011 | 2026-2027",6.07862824393204,59.658628243932,-1.66862824393204
"2026-2027",1,"SYN-SIS-000278","11","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","Honors Algebra 2 - Synthetic Section 02-11","TCH-003","Teacher 03","high",0.9599,95.77,97.03,94.1649,95.6177,1.26000000000001,1.4528,2.33671439965708,2.42864871630691,0,15,35.77,-1,-1.83697019872103e-16,"Y01-SEC-011 | 2026-2027",1.48455565060253,97.2545556506025,-0.22455565060252
"2026-2027",1,"SYN-SIS-000291","9","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","Honors Algebra 2 - Synthetic Section 02-11","TCH-003","Teacher 03","high",0.9764,87.87,94.8,81.8384,92.0244,6.92999999999999,10.186,1.94618599729389,1.76940195944954,0,15,27.87,-1,-1.83697019872103e-16,"Y01-SEC-011 | 2026-2027",2.92057834344702,90.790578343447,4.00942165655297
"2026-2027",1,"SYN-SIS-000306","9","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","Honors Algebra 2 - Synthetic Section 02-11","TCH-003","Teacher 03","normal",0.9315,44.75,54.94,45.4095,53.5447,10.19,8.1352,-0.185407003959372,-0.178891082442423,0.25,0,0,-1,-1.83697019872103e-16,"Y01-SEC-011 | 2026-2027",7.69361881134098,52.443618811341,2.49638118865902
"2026-2027",1,"SYN-SIS-000342","9","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-011","Honors Algebra 2 - Synthetic Section 02-11","TCH-003","Teacher 03","normal",0.8968,50.97,58.51,50.6643,57.2538,7.54,6.5895,0.122072320432912,0.102146507946908,0,5.97,0,-1,-1.83697019872103e-16,"Y01-SEC-011 | 2026-2027",7.10700711253802,58.077007112538,0.432992887461979
"2026-2027",1,"SYN-SIS-000030","11","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-012","Honors Algebra 2 - Synthetic Section 02-12","TCH-003","Teacher 03","normal",0.8769,82.09,86.36,81.3663,84.9153,4.27,3.54900000000001,1.66045762189398,1.74415307339816,0,15,22.09,-1,-1.83697019872103e-16,"Y01-SEC-012 | 2026-2027",3.25127192907652,85.3412719290765,1.01872807092348
"2026-2027",1,"SYN-SIS-000058","10","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-012","Honors Algebra 2 - Synthetic Section 02-12","TCH-003","Teacher 03","high",0.946,52.59,55.62,53.0051,55.1628,3.02999999999999,2.1577,0.202155359904857,0.227337341391253,0,7.59,0,-1,-1.83697019872103e-16,"Y01-SEC-012 | 2026-2027",6.40560038028229,58.9956003802823,-3.3756003802823
"2026-2027",1,"SYN-SIS-000085","10","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-012","Honors Algebra 2 - Synthetic Section 02-12","TCH-003","Teacher 03","high",0.9874,60.35,65.72,59.2152,64.5147,5.37,5.2995,0.585763005770471,0.559466354879261,0,15,0.350000000000001,-1,-1.83697019872103e-16,"Y01-SEC-012 | 2026-2027",5.51944581750254,65.8694458175025,-0.149445817502536
"2026-2027",1,"SYN-SIS-000126","10","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-012","Honors Algebra 2 - Synthetic Section 02-12","TCH-003","Teacher 03","normal",0.9013,65.69,73.33,65.5137,71.7745,7.64,6.2608,0.849740432177994,0.896323183505887,0,15,5.69,-1,-1.83697019872103e-16,"Y01-SEC-012 | 2026-2027",5.30469759463031,70.9946975946303,2.33530240536969
"2026-2027",1,"SYN-SIS-000206","10","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-012","Honors Algebra 2 - Synthetic Section 02-12","TCH-003","Teacher 03","high",0.9478,76.36,85.7,75.2134,83.5044,9.34,8.29100000000001,1.37720094524321,1.41508323441161,0,15,16.36,-1,-1.83697019872103e-16,"Y01-SEC-012 | 2026-2027",3.91895247806872,80.2789524780687,5.42104752193128
"2026-2027",1,"SYN-SIS-000215","10","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-012","Honors Algebra 2 - Synthetic Section 02-12","TCH-003","Teacher 03","high",0.982,55.44,57.48,55.9171,57.1183,2.04,1.2012,0.343042188605501,0.383077134192831,0,10.44,0,-1,-1.83697019872103e-16,"Y01-SEC-012 | 2026-2027",6.04225618470176,61.4822561847018,-4.00225618470176
"2026-2027",1,"SYN-SIS-000253","11","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-012","Honors Algebra 2 - Synthetic Section 02-12","TCH-003","Teacher 03","normal",0.9442,54.29,57.31,54.8336,56.8735,3.02,2.0399,0.286193117375417,0.325129309501722,0,9.29,0,-1,-1.83697019872103e-16,"Y01-SEC-012 | 2026-2027",6.03305591192877,60.3230559119288,-3.01305591192877
"2026-2027",1,"SYN-SIS-000273","11","MATH-ALG2-H","Honors Algebra 2","honors","Y01-SEC-012","Honors Algebra 2 - Synthetic Section 02-12","TCH-003","Teacher 03","at_risk",0.6879,61.04,72.17,61.4177,70.2961,11.13,8.87839999999999,0.619872448508522,0.677260617806965,0,15,1.04,-1,-1.83697019872103e-16,"Y01-SEC-012 | 2026-2027",4.5088104164116,65.5488104164116,6.6211895835884
